trip_id,arrival_time,departure_time,stop_sequence,stop_id
22-1-1-24120,06:52:00,06:52:15,8,427404
22-1-1-24120,06:53:00,06:53:15,9,427202
22-1-1-24120,06:55:00,06:55:15,10,679421
22-1-1-24120,06:56:00,06:56:15,11,679101
22-1-1-24120,06:58:00,06:58:15,12,119321
22-1-1-24120,07:00:00,07:00:15,13,116821
22-1-1-24120,07:01:00,07:01:15,14,114601
22-2-1022-29580,08:13:00,08:13:15,1,114602
22-2-1022-29580,08:14:00,08:14:15,2,116822
22-2-1022-29580,08:15:00,08:16:15,3,119322
22-2-1022-29580,08:17:00,08:17:15,4,679102
22-2-1022-29580,08:18:00,08:18:15,5,679422
22-2-1022-29580,08:20:00,08:20:15,6,427201
22-2-1022-29580,08:21:00,08:21:15,7,427403
22-2-1022-29580,08:23:00,08:23:15,8,427502
22-2-1022-29580,08:24:00,08:24:15,9,125202
22-2-1022-29580,08:25:00,08:25:15,10,125602
22-2-1022-29580,08:27:00,08:27:15,11,126102
22-2-1022-29580,08:29:00,08:29:15,12,69522
22-2-1022-29580,08:30:00,08:30:15,13,69702
22-2-1022-29580,08:32:00,08:32:15,14,69601
22-1-1-31320,08:42:00,08:42:15,1,69601
22-1-1-31320,08:44:00,08:44:15,2,69701
22-1-1-31320,08:45:00,08:45:15,3,69501
22-1-1-31320,08:47:00,08:48:15,4,126101
22-1-1-31320,08:49:00,08:49:15,5,125601
22-1-1-31320,08:50:00,08:50:15,6,125201
22-1-1-31320,08:51:00,08:51:15,7,427501
22-1-1-31320,08:52:00,08:52:15,8,427404
22-1-1-31320,08:53:00,08:53:15,9,427202
22-1-1-31320,08:55:00,08:55:15,10,679421
22-1-1-31320,08:56:00,08:56:15,11,679101
22-1-1-31320,08:58:00,08:58:15,12,119321
22-1-1-31320,09:00:00,09:00:15,13,116821
22-1-1-31320,09:01:00,09:01:15,14,114601
22-2-1022-36780,10:13:00,10:13:15,1,114602
22-2-1022-36780,10:14:00,10:14:15,2,116822
22-2-1022-36780,10:15:00,10:16:15,3,119322
22-2-1022-36780,10:17:00,10:17:15,4,679102
22-2-1022-36780,10:18:00,10:18:15,5,679422
22-2-1022-36780,10:20:00,10:20:15,6,427201
22-2-1022-36780,10:21:00,10:21:15,7,427403
22-2-1022-36780,10:23:00,10:23:15,8,427502
22-2-1022-36780,10:24:00,10:24:15,9,125202
22-2-1022-36780,10:25:00,10:25:15,10,125602
22-2-1022-36780,10:27:00,10:27:15,11,126102
22-2-1022-36780,10:29:00,10:29:15,12,69522
22-2-1022-36780,10:30:00,10:30:15,13,69702
22-2-1022-36780,10:32:00,10:32:15,14,69601
22-1-1-38520,10:42:00,10:42:15,1,69601
22-1-1-38520,10:44:00,10:44:15,2,69701
22-1-1-38520,10:45:00,10:45:15,3,69501
22-1-1-38520,10:47:00,10:48:15,4,126101
22-1-1-38520,10:49:00,10:49:15,5,125601
22-1-1-38520,10:50:00,10:50:15,6,125201
22-1-1-38520,10:51:00,10:51:15,7,427501
22-1-1-38520,10:52:00,10:52:15,8,427404
22-1-1-38520,10:53:00,10:53:15,9,427202
22-1-1-38520,10:55:00,10:55:15,10,679421
22-1-1-38520,10:56:00,10:56:15,11,679101
22-1-1-38520,10:58:00,10:58:15,12,119321
22-1-1-38520,11:00:00,11:00:15,13,116821
22-1-1-38520,11:01:00,11:01:15,14,114601
22-2-1022-43980,12:13:00,12:13:15,1,114602
22-2-1022-43980,12:14:00,12:14:15,2,116822
22-2-1022-43980,12:15:00,12:16:15,3,119322
22-2-1022-43980,12:17:00,12:17:15,4,679102
22-2-1022-43980,12:18:00,12:18:15,5,679422
22-2-1022-43980,12:20:00,12:20:15,6,427201
22-2-1022-43980,12:21:00,12:21:15,7,427403
22-2-1022-43980,12:23:00,12:23:15,8,427502
22-2-1022-43980,12:24:00,12:24:15,9,125202
22-2-1022-43980,12:25:00,12:25:15,10,125602
22-2-1022-43980,12:27:00,12:27:15,11,126102
22-2-1022-43980,12:29:00,12:29:15,12,69522
22-2-1022-43980,12:30:00,12:30:15,13,69702
22-2-1022-43980,12:32:00,12:32:15,14,69601
22-1-1-45720,12:42:00,12:42:15,1,69601
22-1-1-45720,12:44:00,12:44:15,2,69701
22-1-1-45720,12:45:00,12:45:15,3,69501
22-1-1-45720,12:47:00,12:48:15,4,126101
22-1-1-45720,12:49:00,12:49:15,5,125601
22-1-1-45720,12:50:00,12:50:15,6,125201
22-1-1-45720,12:51:00,12:51:15,7,427501
22-1-1-45720,12:52:00,12:52:15,8,427404
22-1-1-45720,12:53:00,12:53:15,9,427202
22-1-1-45720,12:55:00,12:55:15,10,679421
22-1-1-45720,12:56:00,12:56:15,11,679101
22-1-1-45720,12:58:00,12:58:15,12,119321
22-1-1-45720,13:00:00,13:00:15,13,116821
22-1-1-45720,13:01:00,13:01:15,14,114601
22-2-1022-51180,14:13:00,14:13:15,1,114602
22-2-1022-51180,14:14:00,14:14:15,2,116822
22-2-1022-51180,14:15:00,14:16:15,3,119322
22-2-1022-51180,14:17:00,14:17:15,4,679102
22-2-1022-51180,14:18:00,14:18:15,5,679422
22-2-1022-51180,14:20:00,14:20:15,6,427201
22-2-1022-51180,14:21:00,14:21:15,7,427403
22-2-1022-51180,14:23:00,14:23:15,8,427502
22-2-1022-51180,14:24:00,14:24:15,9,125202
22-2-1022-51180,14:25:00,14:25:15,10,125602
22-2-1022-51180,14:27:00,14:27:15,11,126102
22-2-1022-51180,14:29:00,14:29:15,12,69522
22-2-1022-51180,14:30:00,14:30:15,13,69702
22-2-1022-51180,14:32:00,14:32:15,14,69601
22-1-1-52920,14:42:00,14:42:15,1,69601
22-1-1-52920,14:44:00,14:44:15,2,69701
22-1-1-52920,14:45:00,14:45:15,3,69501
22-1-1-52920,14:47:00,14:48:15,4,126101
22-1-1-52920,14:49:00,14:49:15,5,125601
22-1-1-52920,14:50:00,14:50:15,6,125201
22-1-1-52920,14:51:00,14:51:15,7,427501
22-1-1-52920,14:52:00,14:52:15,8,427404
22-1-1-52920,14:53:00,14:53:15,9,427202
22-1-1-52920,14:55:00,14:55:15,10,679421
22-1-1-52920,14:56:00,14:56:15,11,679101
22-1-1-52920,14:58:00,14:58:15,12,119321
22-1-1-52920,15:00:00,15:00:15,13,116821
22-1-1-52920,15:01:00,15:01:15,14,114601
22-2-1022-58380,16:13:00,16:13:15,1,114602
22-2-1022-58380,16:14:00,16:14:15,2,116822
22-2-1022-58380,16:15:00,16:16:15,3,119322
22-2-1022-58380,16:17:00,16:17:15,4,679102
22-2-1022-58380,16:18:00,16:18:15,5,679422
22-2-1022-58380,16:20:00,16:20:15,6,427201
22-2-1022-58380,16:21:00,16:21:15,7,427403
22-2-1022-58380,16:23:00,16:23:15,8,427502
22-2-1022-58380,16:24:00,16:24:15,9,125202
22-2-1022-58380,16:25:00,16:25:15,10,125602
22-2-1022-58380,16:27:00,16:27:15,11,126102
22-2-1022-58380,16:29:00,16:29:15,12,69522
22-2-1022-58380,16:30:00,16:30:15,13,69702
22-2-1022-58380,16:32:00,16:32:15,14,69601
22-1-1-60120,16:42:00,16:42:15,1,69601
22-1-1-60120,16:44:00,16:44:15,2,69701
22-1-1-60120,16:45:00,16:45:15,3,69501
22-1-1-60120,16:47:00,16:48:15,4,126101
22-1-1-60120,16:49:00,16:49:15,5,125601
22-1-1-60120,16:50:00,16:50:15,6,125201
22-1-1-60120,16:51:00,16:51:15,7,427501
22-1-1-60120,16:52:00,16:52:15,8,427404
22-1-1-60120,16:53:00,16:53:15,9,427202
22-1-1-60120,16:55:00,16:55:15,10,679421
22-1-1-60120,16:56:00,16:56:15,11,679101
22-1-1-60120,16:58:00,16:58:15,12,119321
22-1-1-60120,17:00:00,17:00:15,13,116821
22-1-1-60120,17:01:00,17:01:15,14,114601
22-2-1022-65580,18:13:00,18:13:15,1,114602
22-2-1022-65580,18:14:00,18:14:15,2,116822
22-2-1022-65580,18:15:00,18:16:15,3,119322
22-2-1022-65580,18:17:00,18:17:15,4,679102
22-2-1022-65580,18:18:00,18:18:15,5,679422
22-2-1022-65580,18:20:00,18:20:15,6,427201
22-2-1022-65580,18:21:00,18:21:15,7,427403
22-2-1022-65580,18:23:00,18:23:15,8,427502
22-2-1022-65580,18:24:00,18:24:15,9,125202
22-2-1022-65580,18:25:00,18:25:15,10,125602
22-2-1022-65580,18:27:00,18:27:15,11,126102
22-2-1022-65580,18:29:00,18:29:15,12,69522
22-2-1022-65580,18:30:00,18:30:15,13,69702
22-2-1022-65580,18:32:00,18:32:15,14,69601
22-1-1-67320,18:42:00,18:42:15,1,69601
22-1-1-67320,18:44:00,18:44:15,2,69701
22-1-1-67320,18:45:00,18:45:15,3,69501
22-1-1-67320,18:47:00,18:48:15,4,126101
22-1-1-67320,18:49:00,18:49:15,5,125601
22-1-1-67320,18:50:00,18:50:15,6,125201
22-1-1-67320,18:51:00,18:51:15,7,427501
22-1-1-67320,18:52:00,18:52:15,8,427404
22-1-1-67320,18:53:00,18:53:15,9,427202
22-1-1-67320,18:55:00,18:55:15,10,679421
22-1-1-67320,18:56:00,18:56:15,11,679101
22-1-1-67320,18:58:00,18:58:15,12,119321
22-1-1-67320,19:00:00,19:00:15,13,116821
22-1-1-67320,19:01:00,19:01:15,14,114601
22-2-1022-72780,20:13:00,20:13:15,1,114602
22-2-1022-72780,20:14:00,20:14:15,2,116822
22-2-1022-72780,20:15:00,20:16:15,3,119322
22-2-1022-72780,20:17:00,20:17:15,4,679102
22-2-1022-72780,20:18:00,20:18:15,5,679422
22-2-1022-72780,20:20:00,20:20:15,6,427201
22-2-1022-72780,20:21:00,20:21:15,7,427403
22-2-1022-72780,20:23:00,20:23:15,8,427502
22-2-1022-72780,20:24:00,20:24:15,9,125202
22-2-1022-72780,20:25:00,20:25:15,10,125602
22-2-1022-72780,20:27:00,20:27:15,11,126102
22-2-1022-72780,20:29:00,20:29:15,12,69522
22-2-1022-72780,20:30:00,20:30:15,13,69702
22-2-1022-72780,20:32:00,20:32:15,14,69601
22-1-1-74520,20:42:00,20:42:15,1,69601
22-1-1-74520,20:44:00,20:44:15,2,69701
22-1-1-74520,20:45:00,20:45:15,3,69501
22-1-1-74520,20:47:00,20:48:15,4,126101
22-1-1-74520,20:49:00,20:49:15,5,125601
22-1-1-74520,20:50:00,20:50:15,6,125201
22-1-1-74520,20:51:00,20:51:15,7,427501
22-1-1-74520,20:52:00,20:52:15,8,427404
22-1-1-74520,20:53:00,20:53:15,9,427202
22-1-1-74520,20:55:00,20:55:15,10,679421
22-1-1-74520,20:56:00,20:56:15,11,679101
22-1-1-74520,20:58:00,20:58:15,12,119321
22-1-1-74520,21:00:00,21:00:15,13,116821
22-1-1-74520,21:01:00,21:01:15,14,114601
22-2-2022-79980,22:13:00,22:13:15,1,114602
22-2-2022-79980,22:14:00,22:14:15,2,116822
22-2-2022-79980,22:15:00,22:15:15,3,119322
22-2-2022-79980,22:16:00,22:16:15,4,679102
22-2-2022-79980,22:17:00,22:17:15,5,679422
22-2-2022-79980,22:19:00,22:19:15,6,427201
22-2-2022-79980,22:20:00,22:20:15,7,427403
22-2-2022-79980,22:22:00,22:22:15,8,427502
22-2-2022-79980,22:23:00,22:23:15,9,125202
22-2-2022-79980,22:24:00,22:24:15,10,125602
22-2-2022-79980,22:25:00,22:25:15,11,126102
22-2-2022-79980,22:27:00,22:27:15,12,69522
22-2-2022-79980,22:28:00,22:28:15,13,69702
22-2-2022-79980,22:30:00,22:30:15,14,69601
22-1-1-81720,22:42:00,22:42:15,1,69601
22-1-1-81720,22:44:00,22:44:15,2,69701
22-1-1-81720,22:45:00,22:45:15,3,69501
22-1-1-81720,22:47:00,22:48:15,4,126101
22-1-1-81720,22:49:00,22:49:15,5,125601
22-1-1-81720,22:50:00,22:50:15,6,125201
22-1-1-81720,22:51:00,22:51:15,7,427501
22-1-1-81720,22:52:00,22:52:15,8,427404
22-1-1-81720,22:53:00,22:53:15,9,427202
22-1-1-81720,22:55:00,22:55:15,10,679421
22-1-1-81720,22:56:00,22:56:15,11,679101
22-1-1-81720,22:58:00,22:58:15,12,119321
22-1-1-81720,23:00:00,23:00:15,13,116821
22-1-1-81720,23:01:00,23:01:15,14,114601
22-122-1-18240,05:04:00,05:04:15,1,116023
22-122-1-18240,05:05:00,05:05:15,2,119421
22-122-1-18240,05:07:00,05:07:15,3,679102
22-122-1-18240,05:08:00,05:08:15,4,679422
22-122-1-18240,05:10:00,05:10:15,5,427201
22-122-1-18240,05:11:00,05:11:15,6,427403
22-122-1-18240,05:13:00,05:13:15,7,427502
22-122-1-18240,05:14:00,05:14:15,8,125202
22-122-1-18240,05:15:00,05:15:15,9,125602
22-122-1-18240,05:17:00,05:17:15,10,126102
22-122-1-18240,05:19:00,05:19:15,11,69522
22-122-1-18240,05:20:00,05:20:15,12,69702
22-122-1-18240,05:22:00,05:22:15,13,69601
22-1-1-19920,05:32:00,05:32:15,1,69601
22-1-1-19920,05:34:00,05:34:15,2,69701
22-1-1-19920,05:35:00,05:35:15,3,69501
22-1-1-19920,05:37:00,05:38:15,4,126101
22-1-1-19920,05:39:00,05:39:15,5,125601
22-1-1-19920,05:40:00,05:40:15,6,125201
22-1-1-19920,05:41:00,05:41:15,7,427501
22-1-1-19920,05:42:00,05:42:15,8,427404
22-1-1-19920,05:43:00,05:43:15,9,427202
22-1-1-19920,05:45:00,05:45:15,10,679421
22-1-1-19920,05:46:00,05:46:15,11,679101
22-1-1-19920,05:48:00,05:48:15,12,119321
22-1-1-19920,05:50:00,05:50:15,13,116821
22-1-1-19920,05:51:00,05:51:15,14,114601
22-2-1022-25380,07:03:00,07:03:15,1,114602
22-2-1022-25380,07:04:00,07:04:15,2,116822
22-2-1022-25380,07:05:00,07:06:15,3,119322
22-2-1022-25380,07:07:00,07:07:15,4,679102
22-2-1022-25380,07:08:00,07:08:15,5,679422
22-2-1022-25380,07:10:00,07:10:15,6,427201
22-2-1022-25380,07:11:00,07:11:15,7,427403
22-2-1022-25380,07:13:00,07:13:15,8,427502
22-2-1022-25380,07:14:00,07:14:15,9,125202
22-2-1022-25380,07:15:00,07:15:15,10,125602
22-2-1022-25380,07:17:00,07:17:15,11,126102
22-2-1022-25380,07:19:00,07:19:15,12,69522
22-2-1022-25380,07:20:00,07:20:15,13,69702
22-2-1022-25380,07:22:00,07:22:15,14,69601
22-1-1-27120,07:32:00,07:32:15,1,69601
22-1-1-27120,07:34:00,07:34:15,2,69701
22-1-1-27120,07:35:00,07:35:15,3,69501
22-1-1-27120,07:37:00,07:38:15,4,126101
22-1-1-27120,07:39:00,07:39:15,5,125601
22-1-1-27120,07:40:00,07:40:15,6,125201
22-1-1-27120,07:41:00,07:41:15,7,427501
22-1-1-27120,07:42:00,07:42:15,8,427404
22-1-1-27120,07:43:00,07:43:15,9,427202
22-1-1-27120,07:45:00,07:45:15,10,679421
22-1-1-27120,07:46:00,07:46:15,11,679101
22-1-1-27120,07:48:00,07:48:15,12,119321
22-1-1-27120,07:50:00,07:50:15,13,116821
22-1-1-27120,07:51:00,07:51:15,14,114601
22-2-1022-32580,09:03:00,09:03:15,1,114602
22-2-1022-32580,09:04:00,09:04:15,2,116822
22-2-1022-32580,09:05:00,09:06:15,3,119322
22-2-1022-32580,09:07:00,09:07:15,4,679102
22-2-1022-32580,09:08:00,09:08:15,5,679422
22-2-1022-32580,09:10:00,09:10:15,6,427201
22-2-1022-32580,09:11:00,09:11:15,7,427403
22-2-1022-32580,09:13:00,09:13:15,8,427502
22-2-1022-32580,09:14:00,09:14:15,9,125202
22-2-1022-32580,09:15:00,09:15:15,10,125602
22-2-1022-32580,09:17:00,09:17:15,11,126102
22-2-1022-32580,09:19:00,09:19:15,12,69522
22-2-1022-32580,09:20:00,09:20:15,13,69702
22-2-1022-32580,09:22:00,09:22:15,14,69601
22-1-1-34320,09:32:00,09:32:15,1,69601
22-1-1-34320,09:34:00,09:34:15,2,69701
22-1-1-34320,09:35:00,09:35:15,3,69501
22-1-1-34320,09:37:00,09:38:15,4,126101
22-1-1-34320,09:39:00,09:39:15,5,125601
22-1-1-34320,09:40:00,09:40:15,6,125201
22-1-1-34320,09:41:00,09:41:15,7,427501
22-1-1-34320,09:42:00,09:42:15,8,427404
22-1-1-34320,09:43:00,09:43:15,9,427202
22-1-1-34320,09:45:00,09:45:15,10,679421
22-1-1-34320,09:46:00,09:46:15,11,679101
22-1-1-34320,09:48:00,09:48:15,12,119321
22-1-1-34320,09:50:00,09:50:15,13,116821
22-1-1-34320,09:51:00,09:51:15,14,114601
22-2-1022-39780,11:03:00,11:03:15,1,114602
22-2-1022-39780,11:04:00,11:04:15,2,116822
22-2-1022-39780,11:05:00,11:06:15,3,119322
22-2-1022-39780,11:07:00,11:07:15,4,679102
22-2-1022-39780,11:08:00,11:08:15,5,679422
22-2-1022-39780,11:10:00,11:10:15,6,427201
22-2-1022-39780,11:11:00,11:11:15,7,427403
22-2-1022-39780,11:13:00,11:13:15,8,427502
22-2-1022-39780,11:14:00,11:14:15,9,125202
22-2-1022-39780,11:15:00,11:15:15,10,125602
22-2-1022-39780,11:17:00,11:17:15,11,126102
22-2-1022-39780,11:19:00,11:19:15,12,69522
22-2-1022-39780,11:20:00,11:20:15,13,69702
22-2-1022-39780,11:22:00,11:22:15,14,69601
22-1-1-41520,11:32:00,11:32:15,1,69601
22-1-1-41520,11:34:00,11:34:15,2,69701
22-1-1-41520,11:35:00,11:35:15,3,69501
22-1-1-41520,11:37:00,11:38:15,4,126101
22-1-1-41520,11:39:00,11:39:15,5,125601
22-1-1-41520,11:40:00,11:40:15,6,125201
22-1-1-41520,11:41:00,11:41:15,7,427501
22-1-1-41520,11:42:00,11:42:15,8,427404
22-1-1-41520,11:43:00,11:43:15,9,427202
22-1-1-41520,11:45:00,11:45:15,10,679421
22-1-1-41520,11:46:00,11:46:15,11,679101
22-1-1-41520,11:48:00,11:48:15,12,119321
22-1-1-41520,11:50:00,11:50:15,13,116821
22-1-1-41520,11:51:00,11:51:15,14,114601
22-2-1022-46980,13:03:00,13:03:15,1,114602
22-2-1022-46980,13:04:00,13:04:15,2,116822
22-2-1022-46980,13:05:00,13:06:15,3,119322
22-2-1022-46980,13:07:00,13:07:15,4,679102
22-2-1022-46980,13:08:00,13:08:15,5,679422
22-2-1022-46980,13:10:00,13:10:15,6,427201
22-2-1022-46980,13:11:00,13:11:15,7,427403
22-2-1022-46980,13:13:00,13:13:15,8,427502
22-2-1022-46980,13:14:00,13:14:15,9,125202
22-2-1022-46980,13:15:00,13:15:15,10,125602
22-2-1022-46980,13:17:00,13:17:15,11,126102
22-2-1022-46980,13:19:00,13:19:15,12,69522
22-2-1022-46980,13:20:00,13:20:15,13,69702
22-2-1022-46980,13:22:00,13:22:15,14,69601
22-1-1-48720,13:32:00,13:32:15,1,69601
22-1-1-48720,13:34:00,13:34:15,2,69701
22-1-1-48720,13:35:00,13:35:15,3,69501
22-1-1-48720,13:37:00,13:38:15,4,126101
22-1-1-48720,13:39:00,13:39:15,5,125601
22-1-1-48720,13:40:00,13:40:15,6,125201
22-1-1-48720,13:41:00,13:41:15,7,427501
22-1-1-48720,13:42:00,13:42:15,8,427404
22-1-1-48720,13:43:00,13:43:15,9,427202
22-1-1-48720,13:45:00,13:45:15,10,679421
22-1-1-48720,13:46:00,13:46:15,11,679101
22-1-1-48720,13:48:00,13:48:15,12,119321
22-1-1-48720,13:50:00,13:50:15,13,116821
22-1-1-48720,13:51:00,13:51:15,14,114601
22-2-1022-54180,15:03:00,15:03:15,1,114602
22-2-1022-54180,15:04:00,15:04:15,2,116822
22-2-1022-54180,15:05:00,15:06:15,3,119322
22-2-1022-54180,15:07:00,15:07:15,4,679102
22-2-1022-54180,15:08:00,15:08:15,5,679422
22-2-1022-54180,15:10:00,15:10:15,6,427201
22-2-1022-54180,15:11:00,15:11:15,7,427403
22-2-1022-54180,15:13:00,15:13:15,8,427502
22-2-1022-54180,15:14:00,15:14:15,9,125202
22-2-1022-54180,15:15:00,15:15:15,10,125602
22-2-1022-54180,15:17:00,15:17:15,11,126102
22-2-1022-54180,15:19:00,15:19:15,12,69522
22-2-1022-54180,15:20:00,15:20:15,13,69702
22-2-1022-54180,15:22:00,15:22:15,14,69601
22-1-1-55920,15:32:00,15:32:15,1,69601
22-1-1-55920,15:34:00,15:34:15,2,69701
22-1-1-55920,15:35:00,15:35:15,3,69501
22-1-1-55920,15:37:00,15:38:15,4,126101
22-1-1-55920,15:39:00,15:39:15,5,125601
22-1-1-55920,15:40:00,15:40:15,6,125201
22-1-1-55920,15:41:00,15:41:15,7,427501
22-1-1-55920,15:42:00,15:42:15,8,427404
22-1-1-55920,15:43:00,15:43:15,9,427202
22-1-1-55920,15:45:00,15:45:15,10,679421
22-1-1-55920,15:46:00,15:46:15,11,679101
22-1-1-55920,15:48:00,15:48:15,12,119321
22-1-1-55920,15:50:00,15:50:15,13,116821
22-1-1-55920,15:51:00,15:51:15,14,114601
22-2-1022-61380,17:03:00,17:03:15,1,114602
22-2-1022-61380,17:04:00,17:04:15,2,116822
22-2-1022-61380,17:05:00,17:06:15,3,119322
22-2-1022-61380,17:07:00,17:07:15,4,679102
22-2-1022-61380,17:08:00,17:08:15,5,679422
22-2-1022-61380,17:10:00,17:10:15,6,427201
22-2-1022-61380,17:11:00,17:11:15,7,427403
22-2-1022-61380,17:13:00,17:13:15,8,427502
22-2-1022-61380,17:14:00,17:14:15,9,125202
22-2-1022-61380,17:15:00,17:15:15,10,125602
22-2-1022-61380,17:17:00,17:17:15,11,126102
22-2-1022-61380,17:19:00,17:19:15,12,69522
22-2-1022-61380,17:20:00,17:20:15,13,69702
22-2-1022-61380,17:22:00,17:22:15,14,69601
22-1-1-63120,17:32:00,17:32:15,1,69601
22-1-1-63120,17:34:00,17:34:15,2,69701
22-1-1-63120,17:35:00,17:35:15,3,69501
22-1-1-63120,17:37:00,17:38:15,4,126101
22-1-1-63120,17:39:00,17:39:15,5,125601
22-1-1-63120,17:40:00,17:40:15,6,125201
22-1-1-63120,17:41:00,17:41:15,7,427501
22-1-1-63120,17:42:00,17:42:15,8,427404
22-1-1-63120,17:43:00,17:43:15,9,427202
22-1-1-63120,17:45:00,17:45:15,10,679421
22-1-1-63120,17:46:00,17:46:15,11,679101
22-1-1-63120,17:48:00,17:48:15,12,119321
22-1-1-63120,17:50:00,17:50:15,13,116821
22-1-1-63120,17:51:00,17:51:15,14,114601
22-2-1022-68580,19:03:00,19:03:15,1,114602
22-2-1022-68580,19:04:00,19:04:15,2,116822
22-2-1022-68580,19:05:00,19:06:15,3,119322
22-2-1022-68580,19:07:00,19:07:15,4,679102
22-2-1022-68580,19:08:00,19:08:15,5,679422
22-2-1022-68580,19:10:00,19:10:15,6,427201
22-2-1022-68580,19:11:00,19:11:15,7,427403
22-2-1022-68580,19:13:00,19:13:15,8,427502
22-2-1022-68580,19:14:00,19:14:15,9,125202
22-2-1022-68580,19:15:00,19:15:15,10,125602
22-2-1022-68580,19:17:00,19:17:15,11,126102
22-2-1022-68580,19:19:00,19:19:15,12,69522
22-2-1022-68580,19:20:00,19:20:15,13,69702
22-2-1022-68580,19:22:00,19:22:15,14,69601
22-1-1-70320,19:32:00,19:32:15,1,69601
22-1-1-70320,19:34:00,19:34:15,2,69701
22-1-1-70320,19:35:00,19:35:15,3,69501
22-1-1-70320,19:37:00,19:38:15,4,126101
22-1-1-70320,19:39:00,19:39:15,5,125601
22-1-1-70320,19:40:00,19:40:15,6,125201
22-1-1-70320,19:41:00,19:41:15,7,427501
22-1-1-70320,19:42:00,19:42:15,8,427404
22-1-1-70320,19:43:00,19:43:15,9,427202
22-1-1-70320,19:45:00,19:45:15,10,679421
22-1-1-70320,19:46:00,19:46:15,11,679101
22-1-1-70320,19:48:00,19:48:15,12,119321
22-1-1-70320,19:50:00,19:50:15,13,116821
22-1-1-70320,19:51:00,19:51:15,14,114601
22-2-1022-19380,05:23:00,05:23:15,1,114602
22-2-1022-19380,05:24:00,05:24:15,2,116822
22-2-1022-19380,05:25:00,05:26:15,3,119322
22-2-1022-19380,05:27:00,05:27:15,4,679102
22-2-1022-19380,05:28:00,05:28:15,5,679422
22-2-1022-19380,05:30:00,05:30:15,6,427201
22-2-1022-19380,05:31:00,05:31:15,7,427403
22-2-1022-19380,05:33:00,05:33:15,8,427502
22-2-1022-19380,05:34:00,05:34:15,9,125202
22-2-1022-19380,05:35:00,05:35:15,10,125602
22-2-1022-19380,05:37:00,05:37:15,11,126102
22-2-1022-19380,05:39:00,05:39:15,12,69522
22-2-1022-19380,05:40:00,05:40:15,13,69702
22-2-1022-19380,05:42:00,05:42:15,14,69601
22-1-1-21120,05:52:00,05:52:15,1,69601
22-1-1-21120,05:54:00,05:54:15,2,69701
22-1-1-21120,05:55:00,05:55:15,3,69501
22-1-1-21120,05:57:00,05:58:15,4,126101
22-1-1-21120,05:59:00,05:59:15,5,125601
22-1-1-21120,06:00:00,06:00:15,6,125201
22-1-1-21120,06:01:00,06:01:15,7,427501
22-1-1-21120,06:02:00,06:02:15,8,427404
22-1-1-21120,06:03:00,06:03:15,9,427202
22-1-1-21120,06:05:00,06:05:15,10,679421
22-1-1-21120,06:06:00,06:06:15,11,679101
22-1-1-21120,06:08:00,06:08:15,12,119321
22-1-1-21120,06:10:00,06:10:15,13,116821
22-1-1-21120,06:11:00,06:11:15,14,114601
22-2-1022-26580,07:23:00,07:23:15,1,114602
22-2-1022-26580,07:24:00,07:24:15,2,116822
22-2-1022-26580,07:25:00,07:26:15,3,119322
22-2-1022-26580,07:27:00,07:27:15,4,679102
22-2-1022-26580,07:28:00,07:28:15,5,679422
22-2-1022-26580,07:30:00,07:30:15,6,427201
22-2-1022-26580,07:31:00,07:31:15,7,427403
22-2-1022-26580,07:33:00,07:33:15,8,427502
22-2-1022-26580,07:34:00,07:34:15,9,125202
22-2-1022-26580,07:35:00,07:35:15,10,125602
22-2-1022-26580,07:37:00,07:37:15,11,126102
22-2-1022-26580,07:39:00,07:39:15,12,69522
22-2-1022-26580,07:40:00,07:40:15,13,69702
22-2-1022-26580,07:42:00,07:42:15,14,69601
22-1-1-28320,07:52:00,07:52:15,1,69601
22-1-1-28320,07:54:00,07:54:15,2,69701
22-1-1-28320,07:55:00,07:55:15,3,69501
22-1-1-28320,07:57:00,07:58:15,4,126101
22-1-1-28320,07:59:00,07:59:15,5,125601
22-1-1-28320,08:00:00,08:00:15,6,125201
22-1-1-28320,08:01:00,08:01:15,7,427501
22-1-1-28320,08:02:00,08:02:15,8,427404
22-1-1-28320,08:03:00,08:03:15,9,427202
22-1-1-28320,08:05:00,08:05:15,10,679421
22-1-1-28320,08:06:00,08:06:15,11,679101
22-1-1-28320,08:08:00,08:08:15,12,119321
22-1-1-28320,08:10:00,08:10:15,13,116821
22-1-1-28320,08:11:00,08:11:15,14,114601
22-2-1022-33780,09:23:00,09:23:15,1,114602
22-2-1022-33780,09:24:00,09:24:15,2,116822
22-2-1022-33780,09:25:00,09:26:15,3,119322
22-2-1022-33780,09:27:00,09:27:15,4,679102
22-2-1022-33780,09:28:00,09:28:15,5,679422
22-2-1022-33780,09:30:00,09:30:15,6,427201
22-2-1022-33780,09:31:00,09:31:15,7,427403
22-2-1022-33780,09:33:00,09:33:15,8,427502
22-2-1022-33780,09:34:00,09:34:15,9,125202
22-2-1022-33780,09:35:00,09:35:15,10,125602
22-2-1022-33780,09:37:00,09:37:15,11,126102
22-2-1022-33780,09:39:00,09:39:15,12,69522
22-2-1022-33780,09:40:00,09:40:15,13,69702
22-2-1022-33780,09:42:00,09:42:15,14,69601
22-1-1-35520,09:52:00,09:52:15,1,69601
22-1-1-35520,09:54:00,09:54:15,2,69701
22-1-1-35520,09:55:00,09:55:15,3,69501
